
gs1	gs1.ngenes	gs2	gs2.ngenes	ncommon	pvalue	FDR
0	17	GO:0045956	9	0	3.73798184017e-05	0.000940397536632
0	17	GO:0045955	4	0	3.73798184017e-05	0.000939926395582
0	17	GO:0045954	15	0	3.73798184017e-05	0.00093945572638
0	17	GO:0045953	2	0	3.73798184017e-05	0.000938985528319
0	17	GO:0045950	2	0	3.73798184017e-05	0.000938515800691
0	17	GO:0006703	7	0	3.73798184017e-05	0.000938046542791
0	17	GO:0006702	13	0	3.73798184017e-05	0.000937577753914
0	17	GO:0006701	4	0	3.73798184017e-05	0.000937109433357
0	17	GO:0006700	18	0	3.73798184017e-05	0.00093664158042
0	17	GO:0006707	10	0	3.73798184017e-05	0.000936174194402
0	17	GO:0006706	22	0	3.73798184017e-05	0.000935707274604
0	17	GO:0006705	6	0	3.73798184017e-05	0.00093524082033
0	17	GO:0006704	10	0	3.73798184017e-05	0.000934774830883
0	17	GO:0032658	1	0	3.73798184017e-05	0.000934309305568
0	17	GO:0030534	81	0	3.73798184017e-05	0.000933844243694
0	17	GO:0002396	1	0	3.73798184017e-05	0.000933379644568
0	17	GO:0002397	1	0	3.73798184017e-05	0.000932915507499
0	17	GO:0030539	21	0	3.73798184017e-05	0.0009324518318
0	17	GO:0030538	2	0	3.73798184017e-05	0.000931988616782
0	17	GO:0006522	1	0	3.73798184017e-05	0.000931525861758
0	17	GO:0031914	2	0	3.73798184017e-05	0.000931063566045
0	17	GO:0031915	7	0	3.73798184017e-05	0.000930601728959
0	17	GO:0006520	347	0	3.73798184017e-05	0.000930140349817
0	17	GO:0006527	8	0	3.73798184017e-05	0.000929679427939
0	17	GO:0072207	12	0	3.73798184017e-05	0.000929218962646
0	17	GO:0043697	1	0	3.73798184017e-05	0.000928758953258
0	17	GO:0045658	1	0	3.73798184017e-05	0.0009282993991
0	17	GO:0008333	25	0	3.73798184017e-05	0.000927840299496
0	17	GO:0006862	5	0	3.73798184017e-05	0.000927381653772
0	17	GO:0046689	13	0	3.73798184017e-05	0.000926923461256
0	17	GO:0048176	1	0	3.73798184017e-05	0.000926465721275
0	17	GO:0048172	8	0	3.73798184017e-05	0.00092600843316
0	17	GO:0048170	2	0	3.73798184017e-05	0.000925551596241
0	17	GO:0048178	1	0	3.73798184017e-05	0.000925095209853
0	17	GO:0014020	47	0	3.73798184017e-05	0.000924639273327
0	17	GO:0031668	141	0	3.73798184017e-05	0.000924183786001
0	17	GO:0031669	117	0	3.73798184017e-05	0.000923728747209
0	17	GO:0000012	6	0	3.73798184017e-05	0.00092327415629
0	17	GO:0014029	6	0	3.73798184017e-05	0.000922820012583
0	17	GO:0031663	17	0	3.73798184017e-05	0.000922366315428
0	17	GO:0031660	1	0	3.73798184017e-05	0.000921913064168
0	17	GO:0000019	4	0	3.73798184017e-05	0.000921460258144
0	17	GO:0031667	325	0	3.73798184017e-05	0.000921007896702
0	17	GO:0031664	6	0	3.73798184017e-05	0.000920555979186
0	17	GO:0043068	517	1	0.000274726763808	0.000920555979186
0	17	GO:0021557	3	0	3.73798184017e-05	0.000919653473324
0	17	GO:0009794	1	0	3.73798184017e-05	0.000919202883675
0	17	GO:0018027	5	0	3.73798184017e-05	0.000918752735348
0	17	GO:0018026	6	0	3.73798184017e-05	0.000918303027695
0	17	GO:0003289	3	0	3.73798184017e-05	0.000917853760069
0	17	GO:0018023	2	0	3.73798184017e-05	0.000917404931825
0	17	GO:0018022	8	0	3.73798184017e-05	0.000916956542317
0	17	GO:0003285	3	0	3.73798184017e-05	0.000916508590904
0	17	GO:0003284	3	0	3.73798184017e-05	0.000916061076944
0	17	GO:0003281	24	0	3.73798184017e-05	0.000915613999796
0	17	GO:0003283	6	0	3.73798184017e-05	0.00091516735882
0	17	GO:0045321	260	0	3.73798184017e-05	0.00091472115338
0	17	GO:0045324	1	0	3.73798184017e-05	0.000914275382837
0	17	GO:0045656	2	0	3.73798184017e-05	0.000913830046557
0	17	GO:0045089	144	0	3.73798184017e-05	0.000913385143905
0	17	GO:0045657	4	0	3.73798184017e-05	0.000912940674249
0	17	GO:0045088	197	0	3.73798184017e-05	0.000912496636956
0	17	GO:0045226	1	0	3.73798184017e-05	0.000912053031396
0	17	GO:0032344	4	0	3.73798184017e-05	0.000911609856939
0	17	GO:0045081	1	0	3.73798184017e-05	0.000911167112958
0	17	GO:0000270	7	0	3.73798184017e-05	0.000910724798826
0	17	GO:0002888	2	0	3.73798184017e-05	0.000910282913916
0	17	GO:0002889	25	0	3.73798184017e-05	0.000909841457605
0	17	GO:0032345	2	0	3.73798184017e-05	0.000909400429269
0	17	GO:0002883	6	0	3.73798184017e-05	0.000908959828286
0	17	GO:0002884	2	0	3.73798184017e-05	0.000908519654035
0	17	GO:0002885	4	0	3.73798184017e-05	0.000908079905896
0	17	GO:0002886	15	0	3.73798184017e-05	0.000907640583252
0	17	GO:0046931	4	0	3.73798184017e-05	0.000907201685484
0	17	GO:0051336	590	1	0.000274726763808	0.000907201685484
0	17	GO:0007548	226	1	0.000274726763808	0.00666112863552
0	17	GO:0007549	5	0	3.73798184017e-05	0.000905887535288
0	17	GO:0032368	41	0	3.73798184017e-05	0.000905450330879
0	17	GO:0032369	16	0	3.73798184017e-05	0.000905013548279
0	17	GO:0032366	6	0	3.73798184017e-05	0.000904577186876
0	17	GO:0032367	6	0	3.73798184017e-05	0.000904141246063
0	17	GO:0032364	6	0	3.73798184017e-05	0.000903705725232
0	17	GO:0032365	15	0	3.73798184017e-05	0.000903270623775
0	17	GO:0051338	521	0	3.73798184017e-05	0.000902835941088
0	17	GO:0051339	110	0	3.73798184017e-05	0.000902401676566
0	17	GO:0046985	1	0	3.73798184017e-05	0.000901967829606
0	17	GO:0046984	2	0	3.73798184017e-05	0.000901534399607
0	17	GO:0046986	1	0	3.73798184017e-05	0.000901101385966
0	17	GO:0019953	520	1	0.000274726763808	0.000901101385966
0	17	GO:0010569	5	0	3.73798184017e-05	0.000900236605365
0	17	GO:0071479	23	0	3.73798184017e-05	0.000899804837209
0	17	GO:0071478	39	0	3.73798184017e-05	0.000899373483021
0	17	GO:0071105	1	0	3.73798184017e-05	0.000898942542205
0	17	GO:0044057	381	0	3.73798184017e-05	0.000898512014167
0	17	GO:0010560	9	0	3.73798184017e-05	0.000898081898316
0	17	GO:0010561	6	0	3.73798184017e-05	0.000897652194058
0	17	GO:0010562	221	0	3.73798184017e-05	0.000897222900804
0	17	GO:0010563	78	0	3.73798184017e-05	0.000896794017964
0	17	GO:0010564	355	2	0.00161622221506	0.000896794017964
0	17	GO:0010565	141	0	3.73798184017e-05	0.000895937481175
0	17	GO:0071474	3	0	3.73798184017e-05	0.000895509826053
0	17	GO:0001867	6	0	3.73798184017e-05	0.000895082578999
0	17	GO:0001866	2	0	3.73798184017e-05	0.000894655739428
0	17	GO:0001865	2	0	3.73798184017e-05	0.000894229306759
0	17	GO:0001869	2	0	3.73798184017e-05	0.00089380328041
0	17	GO:0001868	2	0	3.73798184017e-05	0.000893377659801
0	17	GO:0070309	3	0	3.73798184017e-05	0.000892952444351
0	17	GO:0070302	113	0	3.73798184017e-05	0.000892527633483
0	17	GO:0070303	22	0	3.73798184017e-05	0.00089210322662
0	17	GO:0070301	41	0	3.73798184017e-05	0.000891679223185
0	17	GO:0070306	17	0	3.73798184017e-05	0.000891255622604
0	17	GO:0070307	9	0	3.73798184017e-05	0.000890832424303
0	17	GO:0070304	44	0	3.73798184017e-05	0.000890409627708
0	17	GO:0070305	2	0	3.73798184017e-05	0.000889987232249
0	17	GO:0032583	97	0	3.73798184017e-05	0.000889565237355
0	17	GO:0007131	34	0	3.73798184017e-05	0.000889143642456
0	17	GO:0007130	8	0	3.73798184017e-05	0.000888722446983
0	17	GO:0007137	1	0	3.73798184017e-05	0.00088830165037
0	17	GO:0007136	1	0	3.73798184017e-05	0.00088788125205
0	17	GO:0007135	2	0	3.73798184017e-05	0.000887461251458
0	17	GO:0033382	1	0	3.73798184017e-05	0.000887041648029
0	17	GO:0071651	1	0	3.73798184017e-05	0.000886622441201
0	17	GO:0035809	14	0	3.73798184017e-05	0.000886203630412
0	17	GO:0033368	1	0	3.73798184017e-05	0.0008857852151
0	17	GO:0034405	12	0	3.73798184017e-05	0.000885367194706
0	17	GO:0034404	201	2	0.00161622221506	0.000885367194706
0	17	GO:0033367	1	0	3.73798184017e-05	0.000884532336436
0	17	GO:0035801	2	0	3.73798184017e-05	0.000884115497446
0	17	GO:0034401	1	0	3.73798184017e-05	0.000883699051145
0	17	GO:0033363	11	0	3.73798184017e-05	0.000883282996978
0	17	GO:0030320	4	0	3.73798184017e-05	0.000882867334391
0	17	GO:0030321	4	0	3.73798184017e-05	0.000882452062832
0	17	GO:0035751	4	0	3.73798184017e-05	0.00088203718175
0	17	GO:0030324	124	0	3.73798184017e-05	0.000881622690593
0	17	GO:0030325	22	0	3.73798184017e-05	0.000881208588812
0	17	GO:0030326	96	0	3.73798184017e-05	0.00088079487586
0	17	GO:0030327	2	0	3.73798184017e-05	0.000880381551188
0	17	GO:0030328	2	0	3.73798184017e-05	0.00087996861425
0	17	GO:0050995	14	0	3.73798184017e-05	0.000879556064501
0	17	GO:0035759	1	0	3.73798184017e-05	0.000879143901397
0	17	GO:0061289	1	0	3.73798184017e-05	0.000878732124394
0	17	GO:0043586	16	0	3.73798184017e-05	0.00087832073295
0	17	GO:0043587	8	0	3.73798184017e-05	0.000877909726524
0	17	GO:0043584	11	0	3.73798184017e-05	0.000877499104575
0	17	GO:0043585	2	0	3.73798184017e-05	0.000877088866564
0	17	GO:0043583	135	0	3.73798184017e-05	0.000876679011954
0	17	GO:0033189	97	0	3.73798184017e-05	0.000876269540206
0	17	GO:0016246	5	0	3.73798184017e-05	0.000875860450785
0	17	GO:0016242	2	0	3.73798184017e-05	0.000875451743155
0	17	GO:0043588	42	0	3.73798184017e-05	0.000875043416782
0	17	GO:0043589	6	0	3.73798184017e-05	0.000874635471134
0	17	GO:0030185	3	0	3.73798184017e-05	0.000874227905676
0	17	GO:0030186	4	0	3.73798184017e-05	0.00087382071988
0	17	GO:0030187	3	0	3.73798184017e-05	0.000873413913213
0	17	GO:0030182	716	2	0.00161622221506	0.000873413913213
0	17	GO:0030183	43	0	3.73798184017e-05	0.000872601435154
0	17	GO:0061136	52	0	3.73798184017e-05	0.000872195762706
0	17	GO:0042228	1	0	3.73798184017e-05	0.000871790467278
0	17	GO:0042220	23	0	3.73798184017e-05	0.000871385548342
0	17	GO:0042221	2445	2	0.00161622221506	0.000871385548342
0	17	GO:0042222	1	0	3.73798184017e-05	0.000870576837857
0	17	GO:0042226	2	0	3.73798184017e-05	0.00087017304526
0	17	GO:0072229	1	0	3.73798184017e-05	0.000869769627066
0	17	GO:0072239	4	0	3.73798184017e-05	0.000869366582753
0	17	GO:0006558	9	0	3.73798184017e-05	0.000868963911802
0	17	GO:0006559	9	0	3.73798184017e-05	0.000868561613695
0	17	GO:0072234	10	0	3.73798184017e-05	0.000868159687914
0	17	GO:0072235	5	0	3.73798184017e-05	0.000867758133941
0	17	GO:0006554	8	0	3.73798184017e-05	0.000867356951263
0	17	GO:0006555	15	0	3.73798184017e-05	0.000866956139363
0	17	GO:0006552	3	0	3.73798184017e-05	0.000866555697728
0	17	GO:0006553	8	0	3.73798184017e-05	0.000866155625846
0	17	GO:0006550	1	0	3.73798184017e-05	0.000865755923203
0	17	GO:0006551	5	0	3.73798184017e-05	0.00086535658929
0	17	GO:0046697	17	0	3.73798184017e-05	0.000864957623597
0	17	GO:0046690	1	0	3.73798184017e-05	0.000864559025614
0	17	GO:0046692	1	0	3.73798184017e-05	0.000864160794833
0	17	GO:0000244	6	0	3.73798184017e-05	0.000863762930747
0	17	GO:0000245	39	0	3.73798184017e-05	0.000863365432849
0	17	GO:0035583	3	0	3.73798184017e-05	0.000862968300635
0	17	GO:0060088	4	0	3.73798184017e-05	0.000862571533601
0	17	GO:0031050	15	0	3.73798184017e-05	0.000862175131241
0	17	GO:0031053	5	0	3.73798184017e-05	0.000861779093055
0	17	GO:0072358	523	0	3.73798184017e-05	0.000861383418541
0	17	GO:0031055	37	0	3.73798184017e-05	0.000860988107197
0	17	GO:0031054	7	0	3.73798184017e-05	0.000860593158524
0	17	GO:0031057	14	0	3.73798184017e-05	0.000860198572023
0	17	GO:0031056	40	0	3.73798184017e-05	0.000859804347196
0	17	GO:0060080	9	0	3.73798184017e-05	0.000859410483546
0	17	GO:0060081	13	0	3.73798184017e-05	0.000859016980578
0	17	GO:0072350	7	0	3.73798184017e-05	0.000858623837795
0	17	GO:0060084	3	0	3.73798184017e-05	0.000858231054703
0	17	GO:0055082	468	1	0.000274726763808	0.000858231054703
0	17	GO:0060086	1	0	3.73798184017e-05	0.000857446565622
0	17	GO:0060087	3	0	3.73798184017e-05	0.000857054858648
0	17	GO:0055083	4	0	3.73798184017e-05	0.000856663509398
0	17	GO:0018894	6	0	3.73798184017e-05	0.000856272517381
0	17	GO:0035582	1	0	3.73798184017e-05	0.000855881882108
0	17	GO:0001893	21	0	3.73798184017e-05	0.000855491603092
0	17	GO:0060317	10	0	3.73798184017e-05	0.000855101679846
0	17	GO:0002658	1	0	3.73798184017e-05	0.000854712111882
0	17	GO:0055086	556	3	0.00763288178779	0.000854712111882
0	17	GO:0005979	21	0	3.73798184017e-05	0.000853934039864
0	17	GO:0031589	108	0	3.73798184017e-05	0.000853545534841
0	17	GO:0031583	1	0	3.73798184017e-05	0.000853157383166
0	17	GO:0031581	12	0	3.73798184017e-05	0.000852769584355
0	17	GO:0031580	3	0	3.73798184017e-05	0.000852382137929
0	17	GO:0032269	252	0	3.73798184017e-05	0.000851995043407
0	17	GO:0031584	3	0	3.73798184017e-05	0.000851608300309
0	17	GO:0031275	1	0	3.73798184017e-05	0.000851221908159
0	17	GO:0031274	9	0	3.73798184017e-05	0.000850835866477
0	17	GO:0032268	1035	0	3.73798184017e-05	0.000850450174788
0	17	GO:0060668	1	0	3.73798184017e-05	0.000850064832615
0	17	GO:0060669	8	0	3.73798184017e-05	0.000849679839484
0	17	GO:0031272	10	0	3.73798184017e-05	0.000849295194921
0	17	GO:0060664	7	0	3.73798184017e-05	0.000848910898453
0	17	GO:0060665	5	0	3.73798184017e-05	0.000848526949607
0	17	GO:0060666	4	0	3.73798184017e-05	0.000848143347912
0	17	GO:0060667	2	0	3.73798184017e-05	0.000847760092897
0	17	GO:0031279	108	0	3.73798184017e-05	0.000847377184093
0	17	GO:0060661	1	0	3.73798184017e-05	0.00084699462103
0	17	GO:0060662	4	0	3.73798184017e-05	0.000846612403241
0	17	GO:0060659	1	0	3.73798184017e-05	0.000846230530258
0	17	GO:0060658	2	0	3.73798184017e-05	0.000845849001615
0	17	GO:0002071	1	0	3.73798184017e-05	0.000845467816846
0	17	GO:0002070	10	0	3.73798184017e-05	0.000845086975487
0	17	GO:0002072	6	0	3.73798184017e-05	0.000844706477074
0	17	GO:0048341	5	0	3.73798184017e-05	0.000844326321144
0	17	GO:0048340	8	0	3.73798184017e-05	0.000843946507234
0	17	GO:0048343	4	0	3.73798184017e-05	0.000843567034884
0	17	GO:0002076	15	0	3.73798184017e-05	0.000843187903632
0	17	GO:0022604	211	0	3.73798184017e-05	0.000842809113019
0	17	GO:0022605	3	0	3.73798184017e-05	0.000842430662587
0	17	GO:0022607	1114	1	0.000274726763808	0.000842430662587
0	17	GO:0022600	35	0	3.73798184017e-05	0.000841674780431
0	17	GO:0009615	175	2	0.00161622221506	0.000841674780431
0	17	GO:0022602	88	1	0.000274726763808	0.00618042863089
0	17	GO:0022603	419	0	3.73798184017e-05	0.000840543497124
0	17	GO:0051105	1	0	3.73798184017e-05	0.000840167078182
0	17	GO:0051106	1	0	3.73798184017e-05	0.000839790996232
0	17	GO:0051101	45	0	3.73798184017e-05	0.000839415250819
0	17	GO:0051100	49	0	3.73798184017e-05	0.000839039841494
0	17	GO:0051103	6	0	3.73798184017e-05	0.000838664767806
0	17	GO:0051102	1	0	3.73798184017e-05	0.000838290029304
0	17	GO:0009063	92	0	3.73798184017e-05	0.000837915625539
0	17	GO:0009062	51	0	3.73798184017e-05	0.000837541556063
0	17	GO:0034982	2	0	3.73798184017e-05	0.000837167820429
0	17	GO:0009060	37	0	3.73798184017e-05	0.00083679441819
0	17	GO:0009067	18	0	3.73798184017e-05	0.000836421348899
0	17	GO:0009066	36	0	3.73798184017e-05	0.000836048612113
0	17	GO:0009065	21	0	3.73798184017e-05	0.000835676207386
0	17	GO:0009064	54	0	3.73798184017e-05	0.000835304134275
0	17	GO:0010025	2	0	3.73798184017e-05	0.000834932392337
0	17	GO:0009069	28	0	3.73798184017e-05	0.000834560981131
0	17	GO:0009068	15	0	3.73798184017e-05	0.000834189900214
0	17	GO:0009292	2	0	3.73798184017e-05	0.000833819149147
0	17	GO:0018230	1	0	3.73798184017e-05	0.000833448727491
0	17	GO:0018231	1	0	3.73798184017e-05	0.000833078634805
0	17	GO:0009294	2	0	3.73798184017e-05	0.000832708870653
0	17	GO:0060313	1	0	3.73798184017e-05	0.000832339434597
0	17	GO:0031268	2	0	3.73798184017e-05	0.0008319703262
0	17	GO:2000410	1	0	3.73798184017e-05	0.000831601545027
0	17	GO:0010793	1	0	3.73798184017e-05	0.000831233090643
0	17	GO:0010792	4	0	3.73798184017e-05	0.000830864962614
0	17	GO:0001678	21	0	3.73798184017e-05	0.000830497160505
0	17	GO:0001676	13	0	3.73798184017e-05	0.000830129683886
0	17	GO:0001675	7	0	3.73798184017e-05	0.000829762532323
0	17	GO:0001672	3	0	3.73798184017e-05	0.000829395705385
0	17	GO:0010799	10	0	3.73798184017e-05	0.000829029202643
0	17	GO:0010157	2	0	3.73798184017e-05	0.000828663023667
0	17	GO:0010579	47	0	3.73798184017e-05	0.000828297168027
0	17	GO:0072236	3	0	3.73798184017e-05	0.000827931635296
0	17	GO:0033375	1	0	3.73798184017e-05	0.000827566425047
0	17	GO:0006739	21	0	3.73798184017e-05	0.000827201536852
0	17	GO:0032770	15	0	3.73798184017e-05	0.000826836970287
0	17	GO:0032805	1	0	3.73798184017e-05	0.000826472724926
0	17	GO:0032804	1	0	3.73798184017e-05	0.000826108800344
0	17	GO:0032803	4	0	3.73798184017e-05	0.000825745196119
0	17	GO:0032774	971	2	0.00161622221506	0.000825745196119
0	17	GO:0032801	6	0	3.73798184017e-05	0.000825018947045
0	17	GO:0032800	5	0	3.73798184017e-05	0.000824656301354
0	17	GO:0032808	4	0	3.73798184017e-05	0.000824293974333
0	17	GO:0032512	3	0	3.73798184017e-05	0.000823931965561
0	17	GO:0043616	13	0	3.73798184017e-05	0.000823570274619
0	17	GO:0008627	1	0	3.73798184017e-05	0.000823208901089
0	17	GO:0008624	119	0	3.73798184017e-05	0.000822847844553
0	17	GO:0008625	14	0	3.73798184017e-05	0.000822487104595
0	17	GO:0043610	1	0	3.73798184017e-05	0.000822126680798
0	17	GO:0034444	2	0	3.73798184017e-05	0.000821766572747
0	17	GO:0043618	6	0	3.73798184017e-05	0.000821406780027
0	17	GO:0043619	5	0	3.73798184017e-05	0.000821047302224
0	17	GO:0019541	2	0	3.73798184017e-05	0.000820688138924
0	17	GO:0019540	1	0	3.73798184017e-05	0.000820329289716
0	17	GO:0019543	1	0	3.73798184017e-05	0.000819970754188
0	17	GO:0019542	1	0	3.73798184017e-05	0.000819612531927
0	17	GO:0070684	1	0	3.73798184017e-05	0.000819254622525
0	17	GO:0070683	2	0	3.73798184017e-05	0.00081889702557
0	17	GO:0003129	3	0	3.73798184017e-05	0.000818539740655
0	17	GO:0060318	3	0	3.73798184017e-05	0.000818182767371
0	17	GO:0032113	1	0	3.73798184017e-05	0.00081782610531
0	17	GO:0032119	2	0	3.73798184017e-05	0.000817469754066
0	17	GO:0000819	45	1	0.000274726763808	0.000817469754066
0	17	GO:0007506	7	0	3.73798184017e-05	0.000816757982404
0	17	GO:0048352	1	0	3.73798184017e-05	0.000816402561176
0	17	GO:0071224	2	0	3.73798184017e-05	0.000816047449144
0	17	GO:0010613	5	0	3.73798184017e-05	0.000815692645905
0	17	GO:0042053	11	0	3.73798184017e-05	0.000815338151057
0	17	GO:0071223	6	0	3.73798184017e-05	0.000814983964197
0	17	GO:0071220	5	0	3.73798184017e-05	0.000814630084925
0	17	GO:0071221	5	0	3.73798184017e-05	0.000814276512839
0	17	GO:0042059	37	0	3.73798184017e-05	0.000813923247541
0	17	GO:0071229	20	0	3.73798184017e-05	0.00081357028863
0	17	GO:0043267	6	0	3.73798184017e-05	0.000813217635709
0	17	GO:0043266	15	0	3.73798184017e-05	0.00081286528838
0	17	GO:0021988	24	0	3.73798184017e-05	0.000812513246246
0	17	GO:0003134	3	0	3.73798184017e-05	0.00081216150891
0	17	GO:0003133	3	0	3.73798184017e-05	0.000811810075976
0	17	GO:0003130	3	0	3.73798184017e-05	0.000811458947051
0	17	GO:0021983	36	0	3.73798184017e-05	0.000811108121739
0	17	GO:0021986	1	0	3.73798184017e-05	0.000810757599646
0	17	GO:0021987	54	0	3.73798184017e-05	0.000810407380381
0	17	GO:0021984	10	0	3.73798184017e-05	0.00081005746355
0	17	GO:0043268	6	0	3.73798184017e-05	0.000809707848762
0	17	GO:0060214	3	0	3.73798184017e-05	0.000809358535626
0	17	GO:0044265	518	0	3.73798184017e-05	0.000809009523752
0	17	GO:0003184	1	0	3.73798184017e-05	0.000808660812751
0	17	GO:0060879	1	0	3.73798184017e-05	0.000808312402232
0	17	GO:0060873	1	0	3.73798184017e-05	0.000807964291809
0	17	GO:0060872	5	0	3.73798184017e-05	0.000807616481094
0	17	GO:0060875	1	0	3.73798184017e-05	0.000807268969699
0	17	GO:0003183	2	0	3.73798184017e-05	0.000806921757239
0	17	GO:0034619	3	0	3.73798184017e-05	0.000806574843328
0	17	GO:0003180	5	0	3.73798184017e-05	0.000806228227581
0	17	GO:0034349	2	0	3.73798184017e-05	0.000805881909614
0	17	GO:0034346	1	0	3.73798184017e-05	0.000805535889043
0	17	GO:0034612	64	0	3.73798184017e-05	0.000805190165486
0	17	GO:0034613	522	0	3.73798184017e-05	0.000804844738559
0	17	GO:0034614	57	0	3.73798184017e-05	0.000804499607882
0	17	GO:0034616	7	0	3.73798184017e-05	0.000804154773074
0	17	GO:0034341	96	0	3.73798184017e-05	0.000803810233754
0	17	GO:0051488	6	0	3.73798184017e-05	0.000803465989542
0	17	GO:0051489	16	0	3.73798184017e-05	0.000803122040061
0	17	GO:0060623	1	0	3.73798184017e-05	0.00080277838493
0	17	GO:0051480	136	1	0.000274726763808	0.00080277838493
0	17	GO:0051481	6	0	3.73798184017e-05	0.000802091956213
0	17	GO:0051482	12	0	3.73798184017e-05	0.000801749181872
0	17	GO:0046416	3	0	3.73798184017e-05	0.000801406700377
0	17	GO:0007098	20	0	3.73798184017e-05	0.00080106451135
0	17	GO:0007099	5	0	3.73798184017e-05	0.000800722614418
0	17	GO:0014857	1	0	3.73798184017e-05	0.000800381009207
0	17	GO:0007094	28	0	3.73798184017e-05	0.000800039695344
0	17	GO:0007095	5	0	3.73798184017e-05	0.000799698672456
0	17	GO:0007096	12	0	3.73798184017e-05	0.000799357940171
0	17	GO:0007097	6	0	3.73798184017e-05	0.000799017498118
0	17	GO:0007090	20	0	3.73798184017e-05	0.000798677345927
0	17	GO:0007091	13	0	3.73798184017e-05	0.000798337483226
0	17	GO:0007092	1	0	3.73798184017e-05	0.000797997909648
0	17	GO:0007093	125	1	0.000274726763808	0.000797997909648
0	17	GO:0032196	2	0	3.73798184017e-05	0.000797319628381
0	17	GO:0015879	12	0	3.73798184017e-05	0.000796980919958
0	17	GO:0050688	55	0	3.73798184017e-05	0.000796642499185
0	17	GO:0050685	7	0	3.73798184017e-05	0.000796304365697
0	17	GO:0050684	34	0	3.73798184017e-05	0.000795966519127
0	17	GO:0050687	7	0	3.73798184017e-05	0.00079562895911
0	17	GO:0050686	9	0	3.73798184017e-05	0.000795291685282
0	17	GO:0010803	6	0	3.73798184017e-05	0.00079495469728
0	17	GO:0050680	65	0	3.73798184017e-05	0.00079461799474
0	17	GO:0010801	3	0	3.73798184017e-05	0.000794281577299
0	17	GO:0015872	5	0	3.73798184017e-05	0.000793945444596
0	17	GO:0046226	1	0	3.73798184017e-05	0.00079360959627
0	17	GO:0046732	2	0	3.73798184017e-05	0.000793274031958
0	17	GO:0046730	2	0	3.73798184017e-05	0.000792938751302
0	17	GO:0010034	1	0	3.73798184017e-05	0.000792603753942
0	17	GO:0002664	6	0	3.73798184017e-05	0.000792269039519
0	17	GO:0002666	6	0	3.73798184017e-05	0.000791934607675
0	17	GO:0009077	5	0	3.73798184017e-05	0.000791600458051
0	17	GO:0044259	33	0	3.73798184017e-05	0.000791266590292
0	17	GO:0010982	2	0	3.73798184017e-05	0.000790933004039
0	17	GO:0002663	2	0	3.73798184017e-05	0.000790599698939
0	17	GO:0010032	1	0	3.73798184017e-05	0.000790266674634
0	17	GO:0002669	4	0	3.73798184017e-05	0.000789933930771
